id,fav_cnt,rt_cnt,text
572677650101248000,2,1,.@Perlino dne na @tyinternety v #priruckamarketera  a návratnost Facebook reklamy.
572501290162528256,2,0,"@robertstipek @vetrovka @martinmatejka Kluci a holky, kdo je ten Sakáč? Ten taky seoptimalizuje pépécéčka?"
572501040836284416,6,0,"@kubakoc Zakládám s @martinmatejka PPC agenturu Nikotin, ale nějak se to rozkecalo koukám! @robertstipek @vetrovka"
572443206383759363,1,0,"@eshopkonzultant @mariorozensky @vetrovka A viděli jste supr čupr doménu ppc-reklama-seo-blog? A to nemluvě o ""seo optimalizaci"":-)"
572441325469089792,0,6,"RT @vetrovka: Že se noname agentura, co dostala “dj techniku” v AdWords na 2. pozici bude navážet do špiček? No kde to jsme! …"
572417766713643009,1,0,@DavidBinovec Neznám konferenci kde by to bylo jinak. U vývojářů mají všichni znalosti na stejné úrovni? @cahlik @smitka @WordCampPraha
572387455376228352,0,0,@DavidBinovec No to je tedy formulace:-) Že vy budete vývojář?:-D Jaký je tam problém? Jako vážně. @cahlik @smitka @WordCampPraha
572380989831450624,0,0,"@cahlik Tak on je to Barcamp a tam je vždy všehochuť, mrkni na Ostravský, Brněnský nebo Vsetínský - je to podobné @smitka @DavidBinovec"
572143875835478016,0,0,"@Xamulka Mě to přijde fér, vnímám to jako odkazování na zdroje."
572143752522960896,12,2,Nejpraktičtější články o #SEO za poslední týdny? SEO mýty  od @MartinSimko Odkazováno v mnoha případech. Díky moc!
572099975246700544,0,5,RT @LinkiCZ: Klasifikace odkazového profilu? 2500 odkazů za 18 minut do tabulky s @urlprofiler. Návod na  http://t.co…
572084003743916032,0,0,"@gizmax Opraveno, díky za upozornění."
572077504606945282,0,0,@michalvalasek @janrosa Lepší než LG G Watch R?:-)
572069157908451329,3,0,"@sduben Z pohledu SEO a UX tam musím mít obě varianty, což ale neznamená, že budu mít úmyslně gramaticky špatně web. @vldysek"
572067700819812352,1,0,"@cahlik Ano, může to tak být nebo se může ujmout mejl, zatím ale je tedy správně e-cokoliv @vldysek @Medvidekpu @jvety"
572067546389749760,1,0,"@sduben Tohle téma přeci není zákaznících, ale co je správně. @vldysek"
572066692907589632,1,0,"@vldysek Mě zajímá co je správně. A pokud je správně e-cokoliv, budu to používat a propagovat. @Medvidekpu @jvety @cahlik"
572065804801482752,0,0,@cahlik Tak bych asi věřil více UJC než Danovi:-) @vldysek @Medvidekpu @jvety
572055518157656064,0,0,@Medvidekpu Tak já tedy napíšu do Ústavu pro jazyk český a uvidíme:-) @cahlik @vldysek
572055316357111808,1,0,@Medvidekpu Na základě tohoto argumentu můžeme zahodit veškerá pravidla pravopisu #relativizace @cahlik @vldysek
572051039316250625,0,0,@Medvidekpu V odkazovaném článku na základě stejné logiky odborníci tvrdí opak. @cahlik @vldysek
572047423431839746,0,0,@cahlik Na základě čeho? @Medvidekpu @vldysek
572047422651805696,0,0,@cahlik Na základě čeho? @Medvidekpu @vldysek
572047314648477697,0,0,@gizmax Jaký nadpis?
572019863117565953,1,0,@Medvidekpu Vážně. @vldysek
571993537530765312,0,0,@adent Užil bych to!
571762941441286145,0,13,"RT @Posledniskaut: Existuje ještě ""Ne Radaru""? Gen.Burbin - Ruské rakety jsou připraveny k použití jaderných zbraní bez váhání a pochyb! ht…"
571757471037063168,0,7,"RT @No4711: Vyjádření aparátčíků k vraždě Němcova by mělo i tomu poslednímu zabedněnci napovědět, že Rusko se definitivně vrátilo do dob st…"
571757229377896448,0,9,"RT @spazef0rze: Pro markeťáky: referrer se může přenášet i z HTTPS na HTTP, pokud stránka na HTTPS má &lt;meta name=""referrer"" ...&gt; https://t.…"
571716939694919680,0,3,"RT @EDNA_cz: Arrow a Flash dostanou spin-off. Ale ne jenom o Atomovi. Tahle show bude mnohem, mnohem větší!"
571711347836227585,15,2,Slidy z mé přednášky na #WordCampPraha  o SEO strategii #wcpraha #wcamp #wordpress
571703753180631040,0,0,"@vetrovka @VitaR Je to tak, posílám:-) #vetrovkanaslidu"
571670958706192384,1,0,"@johnnym26 Díky za zpětnou vazbu, jsem rád, že se líbila."
571670599841538048,0,0,@vldysek @Xamulka Snad to není zakázané? :-)
571663755228151808,0,0,@Xamulka Je to špatně?
571608627116695552,15,3,"Je jedno, že to otravuje, hlavně, že to má výsledky, říká @drimalka na #wordcamppraha a ja snad nemůžu víc nesouhlasit. #ux #cx"
571596194738270208,0,0,"@cahlik Mimochodem nezapominej, ze v publiku nesedí zkušení marketaci:-) Většinou :-) #wordcamppraha"
571595522978541568,0,0,"@cahlik Tak Slovensko je obecně v tomhle méně vypracované. Ale nesouhlasím, že u českých blogů je to standard. #wordcamppraha"
571592429054386176,1,0,@jantichy To by mě taky zajímalo. @ElisisK @eshopkonzultant @krutis @h1cz @seoh1cz
571591485583462400,3,0,"Vyberte si téma pro váš blog a až se stanete experty, přidávejte další témata, ale za začátku buďte monotematičtí radí na #wordcamppraha"
571589521487347712,1,0,"@cahlik No, když kluci co to připravují se propagaci moc nevěnují. Ale škoda to je. #wordcamppraha"
571588632538177537,0,0,První přednáška a je tu asi 30 lidí:-( #wordcamppraha
571584401722773504,1,0,Tak jsem zvědavý na 2. ročník #wordcamppraha (@ Vysoká škola ekonomická v Praze - @vvvv)
571581059533561856,0,0,"@eshopkonzultant Ale teď se s jedním seniorem @vojtechmikula bavíš, takže tam nějací asi budou:-P @krutis"
571580303556411392,4,0,Hashtah #wordcamppraha je pro těch 140 znaků na Twitter skoro tak nepraktický jako #affiliatekonference.
571576132199432193,0,0,@dero_name Bylo by mi ctí se osobně potkat:-)
571375565858586624,0,0,"@Medvidekpu Tak já tomu dám ještě šanci. Angličtina je nádherná, podbnou má Ichabod Crane ve Sleepy Hollow:-)"
571375067067785216,1,0,"@Medvidekpu Hele a přijde ti @NBCConstantine dobrý? Já to po 6 dílech zabalil, přišlo mi to takový nudný, bez pořádného děje/spádu."
571285891374841857,0,0,"@gizmax Rád bych! Ale mé 3 pokusy o objednávku skončili tím, že nemají v dané oblastí vozy (Smíchov, Pankrác) @ondrakra @pavelond"
571284877477339137,0,0,@OndraKra Bez vozů a pokrytí je jim to platný jak mrtvýmu zimník:-) @pavelond @Liftago
571282725161836544,0,0,@pavelond Je to pravda:-)
571278659874635776,0,0,"@pavelond U Liftaga ano, u Uberu nevím, nepodařilo se mi zatím objednat jakýkoliv volný vůz."
571278248115642368,2,0,"@pavelond Uber se nedá skoro objednat, Liftago je flexibilnější, levnější a má více vozů a lepší pokrytí."
571251964505407488,0,0,"@adamjurak Ano, jinde by to nedávalo tolik smysl."
571249931895353344,5,11,A je to oficiálně potvrzeno. Od dubna 2015 bude přívětivost pro mobilní zařízení jako hodnotící signál Google
571245930323808256,5,0,Jak na kontrolu zaindexovaných stránek na Google  od @JanJanuska
571060693895651328,0,0,"@PanPrskavka To ano, ale to mě jako zákazníka v podstatě nezajímá. Kvůli řešení, které @Alzacz zvolila jsem nemohl objednat."
571043229975642112,1,0,@PlzenskyBarcamp Já bych asi řekl Hell Yeah!
571033975948496897,3,0,"Je super, že @Alzacz posílá ověřovací kódy SMSkou, blbý je že dorazí 4 hodiny poté, co jsem potřeboval verifikovat platbu."
571003396465016832,1,0,To jako fakt Neil Patel neumí napsat nic zajímavýho o linkbuildingu v roce 2015 než tohle?  Jako fakt? #zklamani
570944486307696640,1,0,"@Ceskasporitelna We're sorry, the requested URL was not found on this server"
570889671246548992,0,17,RT @kubakoc: Pornhub zveřejnil statistiky pro Českou republiku:  #pornhub #porno
570859156460187648,7,3,Twitter spustil oficiální plugin pro Wordpress
570610659374845952,0,3,RT @martinmatejka: #jesuis@shoptet
570606575058100225,2,1,"Hastalavista @shoptet #guntet (@ Shoptet in Praha 2 Vinohrady, Česká republika)"
570537974481465344,0,0,"@jakubsob Otevřel jsme si oboje, citují tam Marka Prokopa jen přepsali rok, co je na tom špatně?"
570536893760311296,0,0,@jakubsob Neumíte argumentovat bez osobních útoků? #trolling
570532178427125760,0,0,@jakubsob V čem je to fail? A jak to souvisí s váhou?
570294350955057154,8,0,Jak najít PPCčkaře?
570255729271164928,0,0,@hellowiin Jak to souvisí?
570225223498383361,3,0,@Medvidekpu @sduben Já jsme to taky uznal a už si s Veronikou píšeme:-)
570204669554888704,0,0,@RaptorM60 Díky - projdeme to:-)
570174584382754816,0,0,@Medvidekpu Protože minimálně stejný počet lidí je chválí.
570171480157372416,0,11,"Hledáme copywritera pro klienta, který má zájem o outdoor na tvorbu textů pro e-shop, sociální sítě apod. Zájemci?"
570169503776186370,0,0,@Medvidekpu Mě ta tvoje přišla taky divná. Tomu aby si to někdo naklikal nezabráníš.
570169085641793536,0,0,"@jan_tomas Dobrá poznámka, upravím."
570168866694930432,0,0,@Medvidekpu A když bych tam přidal @Effectixcom tak se to nestane?
570167549448593408,0,0,"@Medvidekpu Seznam na základě toho co mi lidi doporučovali, nevynechal jsem žádnou agenturu, která dostala doporučení."
570163653401567232,0,3,"Včera jsem se ptal na návrh nej SEO agentur v ČR, sesbíral jsem návrhy a dnes tu máme hlasování  Díky za názor i RT"
570136501465575425,4,1,"Úterý a další #priruckamarketera, tentokrát analytika a pokročilé měření chybových stránek od @andheller"
570133351060934656,0,0,"@VitaR @Medvidekpu @dobryweb @h1cz A koho byste tedy nominovali nísto Roberta /já jsem fakt přesvědčen, že SEO služby mají dobrý."
569985283334266881,0,0,"@VasekBartos @h1cz @dobryweb @RobertNemec_com 3 odkazy: ,  a"
569984423661338626,0,0,@VasekBartos Fakt? Kteří a proč? Ode všech jsem viděl poslední dobvou výstupy SEO aktivit. @h1cz @dobryweb @RobertNemec_com
569962159599443968,0,0,@tvrdek @annaud A umí titulky pro dané země?
569960695560851456,5,0,"Super věc, přihlásil jsem se na #iac15 a potvrzovací e-mail s detaily platby mi přišel rovnou jako událost do kalendáře. Bravo @tuesdaycz!"
569951887979634689,0,0,"@ondrejsmekal @TomasManhal Pro zajímavost, nevyžádaná pošta je i žádost o výměnu odkazů."
569950517931200512,0,0,"@ondrejsmekal @TomasManhal No podle právníků ne. Je to jakákoliv nevyžádaná nabídka, která má za cíl prospěch nebo zisk odesílatele."
569888261977591808,1,0,"@TomasManhal Jojo souhlasím, proto jim odpovím:-) @Tesco"
569888170491441152,0,0,@madciapka Já jsem na to přišel:-) Může za to špatná zákaznická zkušenost s iTescem. Takže na vině je branding a CX:-) @Perlino
569886048370757632,1,0,"@Perlino Jj, na Facebooku už mě přesvědčili že jsme zaujatej a asi mají pravdu:-) @Tesco"
569885655825817601,0,0,"@TomasManhal Tak spam není jen to co je automatické, je to jakákoliv nevyžádaná pošta obchodního charakteru @Tesco"
569878741221924864,1,0,"Teda, že i @Tesco posílá spam by mne vážně nenapadlo."
569871180645183488,1,0,"@tenvelkej @Medvidekpu @RobertNemec_com @h1cz @dobryweb Podle mě má Robert v týmu dobrý lidi na SEO, třeba @MartinSimko"
569865325786865664,0,0,@jvety @h1cz @vojtechmikula Pojďme tomu říkat online marketing!:-)
569864026999685121,0,0,@takewara A nezapomeň na domácí porody a islamismus!
569863953867800576,0,0,"@h1cz @vojtechmikula Jinak k tématu, myslím si, že SEO agentura klidně může být, jen musí vědět, že to u toho nekončí."
569862880574738432,0,0,"@h1cz @vojtechmikula Nevím jestli tomu rozumím správně, ale přijde mi, že jsem odpověď nedostal:-) Ale chápu, odpovídat nemůžete/nechcete."
569844163073720320,0,0,"@ViktorJanouch :-D Vždyť říkám, vy jste samý vtip, vážná diskuse zde tu není možná:-)"
569840838706126848,0,0,@ViktorJanouch Omluva přijata - sepište svůj názor na SEO a argumentaci do nějakého článku a pak se můžeme pobavit. Selfpromo ignoruji.
569839052146524160,0,0,@ViktorJanouch To samé si myslím u vás. Jinak byste takový nesmysl přeci nevypustil z úst:-)
569830308796887041,2,1,"Jsou případy, kdy se bez SEO můžete docela dobře obejít. Například když vaše strategie dokáže využívat jiné kanály"
569827860527108096,0,0,"@ViktorJanouch Vážně? Pročpak neexistuje? Není to tím, že nemáte jasno co je SEO  ?"
569817719450828801,0,0,@eshopkonzultant Koho by jsi do top 3 nominoval?
569817626706370561,2,2,Možná by každý e-shop měl být na https  (Jak na @Alzacz nakupovat za cizí peníze) Co na to @Alzacz?
569804779930689536,0,0,"@ischiam Což je pekelně smutné, když člověk ví, jak ten proces funguje:-)"
569799342665670656,5,0,Pár poznámek o SEO pro vývoj projektu - na co myslet a na co nezapomenout
569793160072859648,0,0,@h1cz Koho vnímáte jako své největší konkurenty? Prozradíte?:-)
569792693674622976,7,8,"Když byste měli vybrat 3 nejlepší agentury na SEO v ČR, kdo by to byl? @h1cz, @dobryweb, @RobertNemec_com nebo jinak? RT potěší, díky!"
569774128779169792,0,0,Prý si mohu vzít na Wordcamp doprovod - chce být někdo můj doprovod?:-)
569768148821512192,0,0,It's time to change the world @Shoptet #guntet
569523024959021056,2,0,Nový termín #SEO setkání #seologer  s @dardzi o otextování vstupní stránky. Pozor. omezená účast a vstup zdarma:-)
569478451238989824,0,0,"@eshopkonzultant Vysvětlím na @PlzenskyBarcamp pokud mě vyberou, proč si to myslím:-) #barcampcz"
569469630655406080,7,1,Tak jsem si na základě hlasu z lidu přihlásil na @PlzenskyBarcamp přednášku o své cestě k freelancingu
569435466942050304,0,0,@DarkJober Ale na @bezrealitky_cz zmizela mapka ne?
569208374652473346,0,0,"Bohužel to dnes na #afterparty #nmi15 nedám - omlouvám se těm, se kterými jsem se domluvil na pokec. Ale klidně napište!"
569158691548733440,0,0,"@o_schon Já koupil a nelituju, super hračka!"
569155050561531904,0,0,@o_schon Lg G Watch R?
569096347229540352,7,3,Slidy z přednášky na #nmi15 o #SEO v mobilních zařízeních #ASO  Dotazy pište na twitter nebo na jsem@pavelungr.cz
569088736924987393,0,0,@tomhodbod Markeťákov
569087161951129600,0,0,@tomhodbod Školící místnost nestačí?
569086718848184323,0,21,"RT @PoliaKaro: ""Lidé na ČVUT by se měli učit víc mluvit a lidi na FF UK víc počítat."" Interdisciplinárnost a Jan Šedivý. #nmi15"
569072057687904256,0,30,"RT @josefslerka: ""71pct lidi nema problem cist @facebook a @twitter na porade. To nerika nic o tech lidech ale o tech poradach,"" rika @Lel…"
569070220901552128,3,0,Fakt bude @NMIselfie tapetovat hashtag #nmi15 každou fotkou?
569055030118092800,0,2,"RT @HHabermannov: V dnesni dobe uz si nepocitame IQ, ale spis BMI. Petr Koubský na #nmi15"
569054960949833728,5,0,Roztomilý přeřek - masitel (nositel+majitel) #nmi15
569053277788221441,0,2,"Vysvědčení byla první věc, která byla digitalizována, vysvětluje @petrkou na #nmi15 a nadává na měření IQ"
569037398505619456,0,2,RT @lovebrandcz: Blogovat je pořád in! Jak na to poradí @Mascha_Dudu na workshopu @PavlinaAmalie  #blogovatjein
568836441087844352,1,0,"Přemýšlím, co přihlásit na @PlzenskyBarcamp. Edukativní mobilní SEO nebo příběhovou jak být připravený na dráhu freelancera?"
568818164630474752,0,0,"Google: Titulek a nadpis H1 by může být různý, ale u Google News by měl být stejný"
568808521187373056,1,0,Neil Blomkamp potvrdil další vetřelčí film  #alien
568776026563727360,0,0,"@Fearbag Ne, jen to nevyhovovalo mým potřebám,"
568774832155963392,0,0,"@Fearbag Testoval jsem ho, ale více mi vyhovuje Streak postavený na Gmailu, v čem myslíš, že je Insightly lepší?@danielgamrot"
568774313744191489,3,1,"Google pouští ven úpravu vyhodnocování hacknutých webů, pokud by vás to omylem zasáhlo, nahlásit to můžete zde"
568762784839815169,0,13,"RT @vojtechmikula: Hledám do týmu člověka s dobrou znalostí JS/jQuery na 2-3 dny v týdnu. Pokud máš zájem, napiš mi na vojtech.mikula@h1.cz…"
568687519367360513,0,132,"RT @BrentToderian: More mobility math, showing #transportation in cities is about space: via @dhidalgo65 #Bogota  #tr…"
568686551837888512,0,0,"@matesola A dá se ten efekt ""nějak"" měřit?"
568684802230132736,0,0,"@matesola Hm, hm, hm .... a dalo by se o tom něco napsat? To je extrémně zajímavé! Třeba nějaká připadovčička do #priruckamarketera, nu?:-)"
568681753629446144,0,3,RT @JakubTesarek:  #guntet @Shoptet
568676376938729472,0,2444,RT @lenovoUS: We're sorry. We messed up. We're owning it. And we're making sure it never happens again. Fully uninstall Superfish: http://t…
568674982454284288,0,1,RT @collabim: Přidali jsme do grafu další aktualizace u Seznamu.
568459442741780480,3,1,.@Dishcz inzeruje na Swarm/Foursquare? To je snad první česká firma a první relevantní reklama.
568441861058252800,0,7,"RT @JiriKolda: Mám takový pocit, že @PlzenskyBarcamp spustil registrace  :) Tak na co čekáte? #barcampcz"
568440493094404096,2,0,"@atsor Slibuji, že každou větu zakončím slůvkem prosím. @eshopkonzultant @PlzenskyBarcamp"
568438742324789250,0,0,"@atsor @eshopkonzultant Jako takhle ... i kdybych ti ho měl objednat přes službu Dáme Čupra, tak Kakao mít budeš! @PlzenskyBarcamp"
568437452798623744,0,0,"@eshopkonzultant Zatrím nic, ale večer jdu:-) @JiriKolda"
568436773736591360,0,0,@eshopkonzultant @JiriKolda Už jsme se protlačil kluci! Teď bych si ještě rád přihlásil přednášku Kam na pizzu v Plzni!
568435472797716480,0,0,@JiriKolda Tlačítko není! A já bych tak tlačil! @eshopkonzultant
568435392879460352,0,0,@eshopkonzultant Zajdeme zase na pizzu?:-) @PlzenskyBarcamp
568434990305964032,0,0,"@eshopkonzultant Já taky, už jsem si dlouho poctivě nezahejtoval:-) @PlzenskyBarcamp"
568434279811846145,4,0,Český #wordpress plugin na off-page metriky v #SEO
568433332146606081,1,0,@eshopkonzultant Líbí se mi smysl @PlzenskyBarcamp pro dramatičnost:-)
568396116858970112,3,1,Optimalizace pro nalezitelnost vaší mobilní aplikace v SERPu Google  Jak to udělat v App/Play Store na @NMinspiration
568379298471657472,1,0,"@optimics Chybí mi tak strukturovaná data:-) Interní vyhledávání. Hezký start, ale jde jít mnohem dál."
568374668463378432,1,3,"Mám poslední 3 místa na školení Chytré SEO  15.3. Pokud máte zájem tak se přihlaste, další termín bude až na podzim."
568182703239114753,0,0,"@agilek Jj, vidím to hodně podobně, jen bych to trochu prohodil. UX je vlastně SEO:-) cc @h1cz @vojtechmikula"
568159756906594304,0,0,"@zburival Mě to přijde celkem hezké, vám ne?  @janrezac"
568152987392217088,7,0,Pár tipů pro SEO pro fotografie/fotografy EXIF included  (to je o čem jsem mluvil @janrezac:-)
568137966226432000,15,8,"5 technik, které nejsou pro SEO přívětivé: infinite scroll, lazy loading, parallax a trochu mobilům nepřívětivé weby"
568122801086984193,0,0,Jak dopadl souboj online a kamenných bank v zahraničí na poli sociálních médií? (případová studie)
568092676811325440,5,0,Tipy na linkbuildingové strategie od 12 expertů získal @kulwantnagi
568026731619217408,1,0,@takewara Potvrzuji! A nikdy jich není dost! @stary_mrzout
568024831880531968,6,1,".@h1cz spojuje UX a @seoh1cz oddělení , které povede @vojtechmikula. Skvělý a logický krok, gratuluji a držím palce."
567978320333307905,0,3,"RT @cukrberg: .@shoptet Beware, guys!! #guntet"
567642516649177088,0,0,"@eshopkonzultant Začal bych tím, že bych nepředpokládal něco, pro co nemáš potvrzení:) Nevíš jestli se to opravuje nebo neopravuje."
567641924853850112,0,0,@eshopkonzultant Vůbec tvému dotazu a jeho souvislosti s předchozím nerozumím:-(@tyinternety @vicherek @Ceaps
567640352400871424,0,0,"@eshopkonzultant A ty nějak víš, že se to momentálně neopravuje?:-) @tyinternety @vicherek @Ceaps #lesshate #morehelp"
567631636658151424,2,1,@eshopkonzultant Pokud chceš něco přidat napiš na @tyinternety = @vicherek nebo @Ceaps
567631498879438849,0,0,"@eshopkonzultant Vzhledem k tomu, že je to novinka tak zarím ne, ale podle dat z GA mě přijde, že to má raketový start. @tyinternety"
567630851471855616,0,2,"RT @StezkyPohanstvi: Pozor, pozor! Už dnes večer diskusní pubmoot na téma šamanismus, pohanství a vúdú"
567614786087960576,6,5,"Aristoteles, Crowley a vyprávění příběhů. To je dnešní úžasná #priruckamarketera s @Jezevci . Tak šup na @tyinternety"
567428276449476608,2,0,Google testuje nové zobrazení mobilních výsledků
567421624241373186,2,0,"Další pokus o optimalizaci výstupu analýz - mažu Obsah, myslím, že u 10-30 stránkového dokumentu je na nic a jen oddaluje důležitý obsah."
567413967925309440,0,0,"@LinkiCZ To nerozporuju, ale pořád jsi na úrovni spekulace. Nepřekládal bych to jak fakt."
567413270160887808,0,0,"@LinkiCZ Tak to ale docela odvážně spekuluješ, ne?:-)"
567268688504815617,7,4,SEO konference @seorestart 2015  proběhne 15.6.2015 #seocz
567087696951402496,4,0,"Je to asi vážně divný, ale mít na 2 pracovních a 2 osbních e-mailech #zeroinbox mě naplňuje až zenovým klidem."
567053260365000705,7,4,Jak moc klesla otevíranost hromadných e-mailů na Seznamu po implementaci složky pro hromadné e-maily?
567040083677949952,10,2,Pyramida SEO stravy od Williama Harrise - co konzumovat více a co jen příležitostně
566986822124072961,8,0,"Seznam míst, kde lze získat .EDU odkazy #linkbuilding #silverhat"
566909441820602368,0,4,RT @OldaSalek: Pozor: @seznam_cz při indexování webu použije strLower na URL. A @NetteFramework je case sensitive a categoryid != categoryI…
566870462027034624,0,0,@ChroustiiK Jistěže říká. proč by neříkal. @pavelond
566611640511365121,0,1,RT @pavelond: Me tyhlety anglicky zvrhlosti znici. Misto otviracky openingy a podobna zverstva. Kruci nemuzou prednaset hezky cesky? #barca…
566598503267577860,8,2,"Pokud máte velké klienty, můžete se setkat s tím, že místo Google Analytics mají Omniture - návod pro začátečníky"
566558615864365056,0,0,@honzafelt Případovka by byla super + vaše předpoklady a následné (ne)potvrzení? @Perlino @tyinternety
566551902570430464,1,0,@Perlino @honzafelt Sylším tu nějakou nabídku pro @tyinternety ?:-)
566545603891838976,0,0,@jindra_jan To je nějaký trolling na dnešní #barcampcz ?:-)
566532549946904576,0,0,"@endis_ka Neuvěřitelná divinace, když nevidíte můj kalendář:-) @JakubBoucek @PlzenskyBarcamp"
566531829336145920,2,0,"@JakubBoucek @PlzenskyBarcamp @endis_ka Máte štěstí, mám! Už jsem si dal do kalendáře:-)"
566527772060057600,0,0,@PlzenskyBarcamp Kde se můžu přihlásit?:-)
566509264160960512,6,0,"Dnes na Google+ když dáte +1, tak se vám vyrojí srdíčka:-)"
565887330071093248,1,0,"@georgevburt Podle mě určitě ano, lepší než tweety o tom, že sněží nebo prší:-)"
565872019150225408,0,0,"Víte, který hashtag SEO konzultanti dnes sledují? #SESLON"
565846027467784192,10,0,Hustě on @collabim_cz! Export SERPu v JSON! Já a můj OpenRefine jásá:-)
565845433378164736,0,1,"RT @jvety: @Lukaspitra Lol, tak abych se chudáka @PavelUngr zastal, tak jeho známka od školených byla o 0,2 lepší než Vaše Lukáši. ;)"
565824484280918016,0,3,RT @zbiejczuk: Bič na špatné agentury: RT @ROIHuntercom: Facebook introduces Relevance Score for Ads for even better optimizing! http://t.c…
565813764143185920,0,0,"@sduben Přiznám se, že nevím. Já ji nikdy nepoužíval."
565811968347734017,5,2,I dnes stále někteří věří na sílu komentářového spamu a proto se podepisují jako Vinné lázně nebo Zahradní nábytek:-)
565501067316961281,1,0,@Lukaspitra Mrkni se na počty odkazů:-)
565468661277024256,0,2,"RT @Lukaspitra: Seznam změnil způsob výpočtu S-Ranku. Ne, že by to k něčemu reálně moc bylo :-) #SEO"
565458829434167296,1,0,.@screamingfrog má novou verzi 3.0
565457914245439488,0,1,"RT @Ravenhir: Jak dělat rozhovor, zásada č 1: vyberte si respondenta, který má co říct. @josefslerka je sázka na jistotu: …"
565243563626483714,0,0,@dardzi A viděl jsi Zemanův film?
565194181208178690,1,0,"@mariorozensky @kborovicka Jasně, lidi s rodinou makají pořád na ostatní:-)"
565133611167645696,1,0,Nefunguje vám Sitelinks Search Box? Možná jste na něco zapoměli. Mrkněte na návod Cyruse Shepharda z Mozu
565082594602418176,4,3,"Dnes v #priruckamarketera na @tyinternety @dardzi, byznys model a Avinashův see-think-do-care framework  Líbí?"
565073188384960512,12,1,20 nejlepších newsletterů dle @buffer se určitě hodí jako inspirace
565053490079490048,0,4,RT @martinmatejka: Regnout katalogy a koupit fans. Pořád tu jsou s námi. Jejich revír jsou e-shopy. SEO optimalizátoři zas udeřili http://t…
564891676658122753,8,1,50 tipů na linkbuilding na @Linkarati a zmínil je už @LinkiCZ. .  Tip pro řečníky na @mktfest?:) Na čtení to chce čas
564861354704896000,7,1,"10 blogů, které by pokročilejšíé online marketéři mohli nebo možná i měli sledovat dle doporučení @buffer"
564846419165855745,4,2,Google od léta v SERPu užívá Named anchors (podobné seznamáckým osnovám ). Nábod jak je použít
564817794106392577,3,1,"Vyhledávač zaměřený na bezpečnost a soukromí DuckDuckGo u nás nikdo nezná, ale funkční SEO metody bychom znát měli"
564813877566013440,0,0,"@Lukaspitra Lepší odkaz zde, bez zamčených fotografií:-)  @spazef0rze"
564785951680266241,6,0,Keyword planner je čím dál tím víc nepoužitelnější + našeptávač Google a pár triků jak z něj zísdkat ještě více dat
564690123712135168,0,0,"Google koupil Odysee a připojil k Google+  Což rozhodně neznamená, že by s G+ polevoval nebo ho chtěl rušit."
564524364096610305,0,0,"@endis_ka Snad dřív, než se mi ten termín zaplní:-P @PlzenskyBarcamp @JiriKolda @veru_gr @JakubBoucek"
564517481432506369,0,0,@endis_ka @PlzenskyBarcamp Vždyť zatím nemá ani veřejný termín?@JiriKolda @veru_gr @JakubBoucek @atsor @eshopkonzultant
564052772878684161,5,0,"Předmět newsletteru ""Deštníky k Valentýnu se slevou"" mi přijde jako způsob jak se rozhodně newslettery dělat nemají."
563749327152381952,0,1,"RT @pedrodias: In many cases a decision in SEO involves a lot of considerations outside the common recipes and even ""the ideal world"
563673505292881922,2,0,"@sushiqueencz Už vidím ten claim, @Lukaspitra, konzultant který najde i vaše porno."
563673201675628544,0,5,"RT @Lukaspitra: Donutit účastníci školení se červenat nechtěným objevením, že má ve složce downloads hromadu lesbického porna ✓"
563314605007863809,0,5,"RT @404m_com: Koukám, že můj článek o vyhnutí se podvodům v Pay Per Post systémech () měl ""následky"". …"
563274691759312897,2,0,"@frantisekszabo Jo, asi půl roku a teď je dokonce prodávám - nechceš? Vyšla i recenze"
563253076317204480,0,1,"Zajímavá reakce od @takewara na tweet @ottocopy  Na mě příliš krátkých vět působí agresivně, jako výstřely."
563094490270158849,2,1,Microsoft kupuje Sunrise kalendář a já se o Sunrise bojím :-(
563081014210494465,3,0,Zase jsem se kus posunul. Musel jsem si na Google+ vytvořit kruh s názvem Affiliate :-)
563034168565989377,0,0,"@chvajaa Děkuji, to doporučení má jistou relevanci:-) Jen doporučuji více personalizovat:-) @lovebrandcz @DobraOslavaCz"
562930633161592836,0,0,"@lovebrandcz Díky, takže @DobraOslavaCz, proč mi posíláte nevyžádanou poštu?:)"
562924382696509440,0,0,"@lovebrandcz Hele a proč mi posílají nevyžádaný e-mail (spam)? Služba vypadá dobře, ten spam to kazí:-("
562579371983372288,0,0,"@miloslavhamsa Záleží jaká je struktura, kategorií bych nedával víc než 2 a URL produktu by měla být /produkt-URL/ bez kategorie."
562551951939088384,0,3,RT @MartinSimko: Přijeďte o prázdninách do Vodňan a po kuřeti od @AndrejBabis si dejte můj workshop o entitním SEO pro e-shopy http://t.co/…
562529537251360768,5,3,.@honzapav z @lovebrandcz ukázal kulervoucí článek v #priruckamarketéra  analýza trendů a konkurence na Twitteru
562335965419937793,1,0,"@hassmanm Ne, ale je to dobrý nápad, zkusím vytvořit. Máme jen Damh the Barda a na YouTube"
562148796067749888,0,2,RT @MichalKubicek: To je ted Ulozto oficialni server PR oddeleni ministerstva financi? Via @AndrejBabis
561997008618389504,2,0,@tvrdek Takže o důvod víc jít na pivo i s @janrezac v Praze?:-)
561990597679251457,0,0,"@Medvidekpu Aha, díky za upozornění, to jsem nevěděl, ten web neznám. cc @plavacek"
